locality,lga_name,abs_lga_code,regional_group,category,subcategory,display_name,poi_count
TENNYSON,CAMPASPE,21370,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,1
TERANG,CORANGAMITE,21830,Great South Coast,community,community_centre,Community Centre,1
TERANG,CORANGAMITE,21830,Great South Coast,education,school,School,6
TERANG,CORANGAMITE,21830,Great South Coast,healthcare,hospital,Hospital,3
TERANG,CORANGAMITE,21830,Great South Coast,healthcare,pharmacy,Pharmacy,1
TERANG,CORANGAMITE,21830,Great South Coast,public_transport,platform,Public Transport Platform,2
TERANG,CORANGAMITE,21830,Great South Coast,public_transport,railway_station,Railway Station,1
TERANG,CORANGAMITE,21830,Great South Coast,public_transport,stop_position,Public Transport Stop Position,2
TERANG,CORANGAMITE,21830,Great South Coast,recreation,garden,Garden,2
TERANG,CORANGAMITE,21830,Great South Coast,recreation,park,Park,11
TERANG,CORANGAMITE,21830,Great South Coast,recreation,playground,Playground,2
TERANG,CORANGAMITE,21830,Great South Coast,recreation,sports_centre,Sports Centre,7
TERANG,CORANGAMITE,21830,Great South Coast,shopping,supermarket,Supermarket,1
TERIP TERIP,MURRINDINDI,25620,Goulburn,recreation,nature_reserve,Nature Reserve,2
TERRAPPEE,LODDON,23940,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,1
TERRICK TERRICK,LODDON,23940,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,3
TERRICK TERRICK EAST,CAMPASPE,21370,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,4
TETOORA ROAD,BAW BAW,20830,Gippsland,community,community_centre,Community Centre,2
THALIA,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,2
THE GURDIES,BASS COAST,20740,Gippsland,public_transport,bus_stop,Bus Stop,3
THE GURDIES,BASS COAST,20740,Gippsland,recreation,nature_reserve,Nature Reserve,5
THE HEART,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,6
THOMSON (GEELONG),GREATER GEELONG,22750,Barwon,education,kindergarten,Kindergarten,4
THOMSON (GEELONG),GREATER GEELONG,22750,Barwon,education,school,School,6
THOMSON (GEELONG),GREATER GEELONG,22750,Barwon,public_transport,bus_stop,Bus Stop,9
THOMSON (GEELONG),GREATER GEELONG,22750,Barwon,public_transport,stop_position,Public Transport Stop Position,3
THOMSON (GEELONG),GREATER GEELONG,22750,Barwon,recreation,park,Park,8
THOMSON (GEELONG),GREATER GEELONG,22750,Barwon,recreation,playground,Playground,5
THOMSON (GEELONG),GREATER GEELONG,22750,Barwon,shopping,convenience_store,Convenience Store,2
THOMSON (MOUNT BAW BAW),BAW BAW,20830,Gippsland,recreation,park,Park,2
THOONA,BENALLA,21010,Ovens Murray,community,community_centre,Community Centre,1
THOONA,BENALLA,21010,Ovens Murray,recreation,nature_reserve,Nature Reserve,10
THOONA,BENALLA,21010,Ovens Murray,shopping,convenience_store,Convenience Store,1
THORNTON,MURRINDINDI,25620,Goulburn,community,town_hall,Town Hall,1
THORNTON,MURRINDINDI,25620,Goulburn,education,school,School,2
THORNTON,MURRINDINDI,25620,Goulburn,public_transport,bus_stop,Bus Stop,2
THORNTON,MURRINDINDI,25620,Goulburn,recreation,park,Park,6
THORNTON,MURRINDINDI,25620,Goulburn,shopping,convenience_store,Convenience Store,1
THORPDALE,BAW BAW,20830,Gippsland,education,school,School,2
THORPDALE,BAW BAW,20830,Gippsland,recreation,park,Park,2
THORPDALE,BAW BAW,20830,Gippsland,recreation,sports_centre,Sports Centre,2
TIDAL RIVER,SOUTH GIPPSLAND,26170,Gippsland,public_transport,bus_stop,Bus Stop,1
TIDAL RIVER,SOUTH GIPPSLAND,26170,Gippsland,shopping,convenience_store,Convenience Store,2
TIMBARRA,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,1
TIMBOON,CORANGAMITE,21830,Great South Coast,education,school,School,1
TIMBOON,CORANGAMITE,21830,Great South Coast,healthcare,doctor,Doctor,1
TIMBOON,CORANGAMITE,21830,Great South Coast,healthcare,hospital,Hospital,1
TIMBOON,CORANGAMITE,21830,Great South Coast,healthcare,pharmacy,Pharmacy,1
TIMBOON,CORANGAMITE,21830,Great South Coast,public_transport,bus_stop,Bus Stop,3
TIMBOON,CORANGAMITE,21830,Great South Coast,public_transport,stop_position,Public Transport Stop Position,1
TIMBOON,CORANGAMITE,21830,Great South Coast,recreation,nature_reserve,Nature Reserve,1
TIMBOON,CORANGAMITE,21830,Great South Coast,recreation,park,Park,6
TIMBOON,CORANGAMITE,21830,Great South Coast,recreation,sports_centre,Sports Centre,3
TIMBOON,CORANGAMITE,21830,Great South Coast,shopping,supermarket,Supermarket,1
TIMOR,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,education,school,School,2
TIMOR,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,1
TIMOR,CENTRAL GOLDFIELDS,21670,Loddon Campaspe,shopping,convenience_store,Convenience Store,1
TINAMBA,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,2
TINAMBA,WELLINGTON,26810,Gippsland,shopping,convenience_store,Convenience Store,1
TINAMBA WEST,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,3
TINTALDRA,TOWONG,26670,Ovens Murray,community,community_centre,Community Centre,2
TINTALDRA,TOWONG,26670,Ovens Murray,community,library,Library,1
TINTALDRA,TOWONG,26670,Ovens Murray,recreation,nature_reserve,Nature Reserve,3
TINTALDRA,TOWONG,26670,Ovens Murray,recreation,park,Park,2
TOL TOL,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,1
TOLMIE,MANSFIELD,24250,Ovens Murray,community,town_hall,Town Hall,1
TOLMIE,MANSFIELD,24250,Ovens Murray,recreation,nature_reserve,Nature Reserve,5
TOLMIE,MANSFIELD,24250,Ovens Murray,recreation,playground,Playground,1
TOM GROGGIN,TOWONG,26670,Ovens Murray,recreation,nature_reserve,Nature Reserve,4
TONGALA,CAMPASPE,21370,Loddon Campaspe,community,community_centre,Community Centre,2
TONGALA,CAMPASPE,21370,Loddon Campaspe,community,social_facility,Social Facility,8
TONGALA,CAMPASPE,21370,Loddon Campaspe,education,childcare,Childcare Centre,1
TONGALA,CAMPASPE,21370,Loddon Campaspe,education,school,School,4
TONGALA,CAMPASPE,21370,Loddon Campaspe,healthcare,doctor,Doctor,1
TONGALA,CAMPASPE,21370,Loddon Campaspe,healthcare,pharmacy,Pharmacy,2
TONGALA,CAMPASPE,21370,Loddon Campaspe,recreation,sports_centre,Sports Centre,2
TONGALA,CAMPASPE,21370,Loddon Campaspe,shopping,supermarket,Supermarket,2
TONGHI CREEK,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,4
TONGIO,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,6
TOOAN,HORSHAM,23190,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,2
TOOBORAC,MITCHELL,24850,Goulburn,community,community_centre,Community Centre,2
TOOBORAC,MITCHELL,24850,Goulburn,education,school,School,2
TOOBORAC,MITCHELL,24850,Goulburn,public_transport,bus_stop,Bus Stop,1
TOOBORAC,MITCHELL,24850,Goulburn,recreation,nature_reserve,Nature Reserve,12
TOOLAMBA,GREATER SHEPPARTON,22830,Goulburn,education,school,School,2
TOOLAMBA,GREATER SHEPPARTON,22830,Goulburn,recreation,nature_reserve,Nature Reserve,1
TOOLAMBA,GREATER SHEPPARTON,22830,Goulburn,recreation,park,Park,2
TOOLAMBA,GREATER SHEPPARTON,22830,Goulburn,shopping,convenience_store,Convenience Store,1
TOOLANGI,MURRINDINDI,25620,Goulburn,education,school,School,2
TOOLANGI,MURRINDINDI,25620,Goulburn,recreation,nature_reserve,Nature Reserve,7
TOOLANGI,MURRINDINDI,25620,Goulburn,recreation,park,Park,2
TOOLLEEN,CAMPASPE,21370,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,3
TOOLLEEN,CAMPASPE,21370,Loddon Campaspe,shopping,convenience_store,Convenience Store,1
TOOLLEEN,GREATER BENDIGO,22620,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,1
TOOLONDO,HORSHAM,23190,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,7
TOOMBON,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,3
TOONGABBIE,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,3
TOONGABBIE,LATROBE,23810,Gippsland,community,community_centre,Community Centre,6
TOONGABBIE,LATROBE,23810,Gippsland,education,school,School,2
TOONGABBIE,LATROBE,23810,Gippsland,public_transport,bus_stop,Bus Stop,1
TOONGABBIE,LATROBE,23810,Gippsland,recreation,nature_reserve,Nature Reserve,4
TOONGABBIE,LATROBE,23810,Gippsland,recreation,park,Park,6
TOONGABBIE,LATROBE,23810,Gippsland,recreation,playground,Playground,2
TOORA,SOUTH GIPPSLAND,26170,Gippsland,community,community_centre,Community Centre,2
TOORA,SOUTH GIPPSLAND,26170,Gippsland,education,kindergarten,Kindergarten,2
TOORA,SOUTH GIPPSLAND,26170,Gippsland,education,school,School,2
TOORA,SOUTH GIPPSLAND,26170,Gippsland,recreation,nature_reserve,Nature Reserve,1
TOORA,SOUTH GIPPSLAND,26170,Gippsland,recreation,park,Park,4
TOORA,SOUTH GIPPSLAND,26170,Gippsland,recreation,playground,Playground,4
TOORA,SOUTH GIPPSLAND,26170,Gippsland,shopping,supermarket,Supermarket,1
TOORA NORTH,SOUTH GIPPSLAND,26170,Gippsland,recreation,nature_reserve,Nature Reserve,3
TOORLOO ARM,EAST GIPPSLAND,22110,Gippsland,education,school,School,2
TOORLOO ARM,EAST GIPPSLAND,22110,Gippsland,public_transport,bus_stop,Bus Stop,2
TOORLOO ARM,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,1
TOORLOO ARM,EAST GIPPSLAND,22110,Gippsland,recreation,park,Park,2
TOORONGO,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,1
TORQUAY,SURF COAST,26490,Barwon,community,community_centre,Community Centre,3
TORQUAY,SURF COAST,26490,Barwon,community,library,Library,1
TORQUAY,SURF COAST,26490,Barwon,community,social_facility,Social Facility,3
TORQUAY,SURF COAST,26490,Barwon,community,town_hall,Town Hall,1
TORQUAY,SURF COAST,26490,Barwon,education,childcare,Childcare Centre,1
TORQUAY,SURF COAST,26490,Barwon,education,kindergarten,Kindergarten,10
TORQUAY,SURF COAST,26490,Barwon,education,school,School,10
TORQUAY,SURF COAST,26490,Barwon,healthcare,clinic,Clinic,7
TORQUAY,SURF COAST,26490,Barwon,healthcare,dentist,Dentist,3
TORQUAY,SURF COAST,26490,Barwon,healthcare,doctor,Doctor,2
TORQUAY,SURF COAST,26490,Barwon,healthcare,pharmacy,Pharmacy,3
TORQUAY,SURF COAST,26490,Barwon,public_transport,bus_stop,Bus Stop,21
TORQUAY,SURF COAST,26490,Barwon,recreation,nature_reserve,Nature Reserve,2
TORQUAY,SURF COAST,26490,Barwon,recreation,park,Park,34
TORQUAY,SURF COAST,26490,Barwon,recreation,playground,Playground,28
TORQUAY,SURF COAST,26490,Barwon,recreation,sports_centre,Sports Centre,5
TORQUAY,SURF COAST,26490,Barwon,shopping,convenience_store,Convenience Store,12
TORQUAY,SURF COAST,26490,Barwon,shopping,supermarket,Supermarket,10
TORRITA,MILDURA,24780,Mallee,community,community_centre,Community Centre,1
TORRITA,MILDURA,24780,Mallee,public_transport,bus_stop,Bus Stop,1
TORRITA,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,7
TORRUMBARRY,CAMPASPE,21370,Loddon Campaspe,recreation,nature_reserve,Nature Reserve,6
TOTTINGTON,NORTHERN GRAMPIANS,25810,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,1
TOURELLO,BALLARAT,20570,Central Highlands,recreation,nature_reserve,Nature Reserve,2
TOWAN,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,3
TOWANINNY,BULOKE,21270,Mallee,recreation,garden,Garden,4
TOWANINNY SOUTH,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,5
TOWER HILL,MOYNE,25490,Great South Coast,public_transport,bus_stop,Bus Stop,1
TOWER HILL,MOYNE,25490,Great South Coast,recreation,nature_reserve,Nature Reserve,1
TOWER HILL,MOYNE,25490,Great South Coast,recreation,park,Park,2
TOWONG,TOWONG,26670,Ovens Murray,community,community_centre,Community Centre,2
TOWONG,TOWONG,26670,Ovens Murray,recreation,nature_reserve,Nature Reserve,4
TRAFALGAR,BAW BAW,20830,Gippsland,education,school,School,6
TRAFALGAR,BAW BAW,20830,Gippsland,healthcare,pharmacy,Pharmacy,1
TRAFALGAR,BAW BAW,20830,Gippsland,public_transport,platform,Public Transport Platform,2
TRAFALGAR,BAW BAW,20830,Gippsland,public_transport,railway_station,Railway Station,1
TRAFALGAR,BAW BAW,20830,Gippsland,public_transport,stop_position,Public Transport Stop Position,2
TRAFALGAR,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,2
TRAFALGAR,BAW BAW,20830,Gippsland,recreation,park,Park,34
TRAFALGAR,BAW BAW,20830,Gippsland,recreation,playground,Playground,6
TRAFALGAR,BAW BAW,20830,Gippsland,shopping,convenience_store,Convenience Store,4
TRAFALGAR,BAW BAW,20830,Gippsland,shopping,supermarket,Supermarket,1
TRAFALGAR EAST,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,2
TRAFALGAR SOUTH,BAW BAW,20830,Gippsland,recreation,nature_reserve,Nature Reserve,2
TRAGOWEL,GANNAWARRA,22250,Mallee,recreation,nature_reserve,Nature Reserve,4
TRARALGON,LATROBE,23810,Gippsland,community,community_centre,Community Centre,2
TRARALGON,LATROBE,23810,Gippsland,community,social_facility,Social Facility,8
TRARALGON,LATROBE,23810,Gippsland,education,childcare,Childcare Centre,3
TRARALGON,LATROBE,23810,Gippsland,education,kindergarten,Kindergarten,6
TRARALGON,LATROBE,23810,Gippsland,education,school,School,26
TRARALGON,LATROBE,23810,Gippsland,healthcare,clinic,Clinic,2
TRARALGON,LATROBE,23810,Gippsland,healthcare,dentist,Dentist,3
TRARALGON,LATROBE,23810,Gippsland,healthcare,doctor,Doctor,4
TRARALGON,LATROBE,23810,Gippsland,healthcare,hospital,Hospital,2
TRARALGON,LATROBE,23810,Gippsland,healthcare,pharmacy,Pharmacy,4
TRARALGON,LATROBE,23810,Gippsland,public_transport,bus_stop,Bus Stop,38
TRARALGON,LATROBE,23810,Gippsland,public_transport,platform,Public Transport Platform,4
TRARALGON,LATROBE,23810,Gippsland,public_transport,railway_station,Railway Station,1
TRARALGON,LATROBE,23810,Gippsland,public_transport,stop_position,Public Transport Stop Position,4
TRARALGON,LATROBE,23810,Gippsland,recreation,park,Park,262
TRARALGON,LATROBE,23810,Gippsland,recreation,playground,Playground,52
TRARALGON,LATROBE,23810,Gippsland,recreation,sports_centre,Sports Centre,8
TRARALGON,LATROBE,23810,Gippsland,shopping,convenience_store,Convenience Store,8
TRARALGON,LATROBE,23810,Gippsland,shopping,supermarket,Supermarket,9
TRARALGON EAST,LATROBE,23810,Gippsland,public_transport,bus_stop,Bus Stop,2
TRARALGON EAST,LATROBE,23810,Gippsland,recreation,park,Park,10
TRARALGON EAST,LATROBE,23810,Gippsland,recreation,playground,Playground,2
TRARALGON EAST,LATROBE,23810,Gippsland,recreation,sports_centre,Sports Centre,2
TRARALGON SOUTH,LATROBE,23810,Gippsland,community,community_centre,Community Centre,4
TRARALGON SOUTH,LATROBE,23810,Gippsland,education,school,School,2
TRARALGON SOUTH,LATROBE,23810,Gippsland,recreation,nature_reserve,Nature Reserve,2
TRARALGON SOUTH,LATROBE,23810,Gippsland,recreation,park,Park,4
TRARALGON SOUTH,LATROBE,23810,Gippsland,recreation,sports_centre,Sports Centre,2
TRAWALLA,PYRENEES,25990,Central Highlands,education,school,School,2
TRAWALLA,PYRENEES,25990,Central Highlands,public_transport,platform,Public Transport Platform,1
TRAWOOL,MITCHELL,24850,Goulburn,recreation,nature_reserve,Nature Reserve,1
TRENTHAM,HEPBURN,22910,Central Highlands,education,kindergarten,Kindergarten,2
TRENTHAM,HEPBURN,22910,Central Highlands,education,school,School,2
TRENTHAM,HEPBURN,22910,Central Highlands,healthcare,hospital,Hospital,2
TRENTHAM,HEPBURN,22910,Central Highlands,healthcare,pharmacy,Pharmacy,1
TRENTHAM,HEPBURN,22910,Central Highlands,public_transport,bus_stop,Bus Stop,1
TRENTHAM,HEPBURN,22910,Central Highlands,public_transport,platform,Public Transport Platform,1
TRENTHAM,HEPBURN,22910,Central Highlands,public_transport,railway_station,Railway Station,1
TRENTHAM,HEPBURN,22910,Central Highlands,recreation,nature_reserve,Nature Reserve,6
TRENTHAM,HEPBURN,22910,Central Highlands,recreation,park,Park,12
TRENTHAM,HEPBURN,22910,Central Highlands,recreation,playground,Playground,4
TRENTHAM,HEPBURN,22910,Central Highlands,recreation,sports_centre,Sports Centre,3
TRENTHAM,HEPBURN,22910,Central Highlands,shopping,supermarket,Supermarket,2
TRESCO WEST,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,1
TUBBUT,EAST GIPPSLAND,22110,Gippsland,recreation,nature_reserve,Nature Reserve,2
TUNGAMAH,MOIRA,24900,Goulburn,education,school,School,2
TUNGAMAH,MOIRA,24900,Goulburn,public_transport,bus_stop,Bus Stop,2
TUNGAMAH,MOIRA,24900,Goulburn,recreation,garden,Garden,4
TUNGAMAH,MOIRA,24900,Goulburn,recreation,nature_reserve,Nature Reserve,8
TUNGAMAH,MOIRA,24900,Goulburn,recreation,park,Park,4
TUNGAMAH,MOIRA,24900,Goulburn,recreation,playground,Playground,1
TUNGAMAH,MOIRA,24900,Goulburn,shopping,convenience_store,Convenience Store,2
TUROAR,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,10
TURRIFF,YARRIAMBIACK,27630,Wimmera Southern Mallee,public_transport,bus_stop,Bus Stop,1
TURRIFF,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,1
TURRIFF,YARRIAMBIACK,27630,Wimmera Southern Mallee,recreation,park,Park,2
TURTONS CREEK,SOUTH GIPPSLAND,26170,Gippsland,recreation,nature_reserve,Nature Reserve,3
TUTYE,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,5
TYAAK,MITCHELL,24850,Goulburn,recreation,nature_reserve,Nature Reserve,2
TYERS,LATROBE,23810,Gippsland,community,community_centre,Community Centre,2
TYERS,LATROBE,23810,Gippsland,education,kindergarten,Kindergarten,2
TYERS,LATROBE,23810,Gippsland,education,school,School,2
TYERS,LATROBE,23810,Gippsland,public_transport,bus_stop,Bus Stop,2
TYERS,LATROBE,23810,Gippsland,recreation,park,Park,8
TYERS,LATROBE,23810,Gippsland,recreation,playground,Playground,1
TYLDEN,MACEDON RANGES,24130,Loddon Campaspe,education,school,School,2
TYLDEN,MACEDON RANGES,24130,Loddon Campaspe,recreation,park,Park,4
TYLDEN,MACEDON RANGES,24130,Loddon Campaspe,recreation,playground,Playground,2
TYLDEN,MACEDON RANGES,24130,Loddon Campaspe,recreation,sports_centre,Sports Centre,6
TYRENDARRA,GLENELG,22410,Great South Coast,recreation,nature_reserve,Nature Reserve,7
TYRENDARRA,GLENELG,22410,Great South Coast,recreation,park,Park,2
TYRRELL,BULOKE,21270,Mallee,recreation,garden,Garden,2
TYRRELL,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,1
TYRRELL,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,2
TYRRELL DOWNS,BULOKE,21270,Mallee,recreation,nature_reserve,Nature Reserve,7
ULLSWATER,WEST WIMMERA,26890,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,11
ULTIMA,SWAN HILL,26610,Mallee,community,community_centre,Community Centre,2
ULTIMA,SWAN HILL,26610,Mallee,education,school,School,2
ULTIMA,SWAN HILL,26610,Mallee,public_transport,bus_stop,Bus Stop,1
ULTIMA,SWAN HILL,26610,Mallee,public_transport,stop_position,Public Transport Stop Position,1
ULTIMA,SWAN HILL,26610,Mallee,recreation,nature_reserve,Nature Reserve,2
ULTIMA,SWAN HILL,26610,Mallee,recreation,park,Park,4
ULUPNA,MOIRA,24900,Goulburn,recreation,nature_reserve,Nature Reserve,1
UNDERA,GREATER SHEPPARTON,22830,Goulburn,education,school,School,2
UNDERA,GREATER SHEPPARTON,22830,Goulburn,recreation,nature_reserve,Nature Reserve,2
UNDERBOOL,MILDURA,24780,Mallee,community,community_centre,Community Centre,1
UNDERBOOL,MILDURA,24780,Mallee,education,childcare,Childcare Centre,1
UNDERBOOL,MILDURA,24780,Mallee,education,school,School,2
UNDERBOOL,MILDURA,24780,Mallee,public_transport,platform,Public Transport Platform,2
UNDERBOOL,MILDURA,24780,Mallee,public_transport,stop_position,Public Transport Stop Position,2
UNDERBOOL,MILDURA,24780,Mallee,recreation,nature_reserve,Nature Reserve,26
UNDERBOOL,MILDURA,24780,Mallee,recreation,park,Park,6
UNDERBOOL,MILDURA,24780,Mallee,recreation,playground,Playground,1
UNDERBOOL,MILDURA,24780,Mallee,shopping,convenience_store,Convenience Store,1
UPOTIPOTPON,STRATHBOGIE,26430,Goulburn,recreation,nature_reserve,Nature Reserve,10
UPPER PLENTY,MITCHELL,24850,Goulburn,education,school,School,2
UPTON HILL,STRATHBOGIE,26430,Goulburn,recreation,nature_reserve,Nature Reserve,4
VALENCIA CREEK,WELLINGTON,26810,Gippsland,recreation,nature_reserve,Nature Reserve,1
VASEY,SOUTHERN GRAMPIANS,26260,Great South Coast,recreation,nature_reserve,Nature Reserve,2
VAUGHAN,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,park,Park,2
VAUGHAN,MOUNT ALEXANDER,25430,Loddon Campaspe,recreation,playground,Playground,3
VECTIS,HORSHAM,23190,Wimmera Southern Mallee,recreation,nature_reserve,Nature Reserve,4
VECTIS,HORSHAM,23190,Wimmera Southern Mallee,recreation,playground,Playground,1
VECTIS,HORSHAM,23190,Wimmera Southern Mallee,recreation,sports_centre,Sports Centre,2
VENTNOR,BASS COAST,20740,Gippsland,education,school,School,2
VENTNOR,BASS COAST,20740,Gippsland,public_transport,bus_stop,Bus Stop,6
VENTNOR,BASS COAST,20740,Gippsland,public_transport,stop_position,Public Transport Stop Position,2
VENTNOR,BASS COAST,20740,Gippsland,recreation,nature_reserve,Nature Reserve,2
VENTNOR,BASS COAST,20740,Gippsland,recreation,park,Park,5
